WKT,nama,deskripsi
"POLYGON ((106.8509399 -6.23285, 106.8508217 -6.2330417, 106.8507678 -6.2331693, 106.8507141 -6.2334253, 106.850682 -6.233703, 106.8507357 -6.2340334, 106.8508002 -6.2342463, 106.8509292 -6.2344917, 106.85139 -6.234801, 106.8517125 -6.234961, 106.852184 -6.235281, 106.85242 -6.235452, 106.852571 -6.235708, 106.852699 -6.236113, 106.852678 -6.236497, 106.852571 -6.236924, 106.85227 -6.237905, 106.852034 -6.238758, 106.851862 -6.239377, 106.851734 -6.239867, 106.8519191 -6.2402657, 106.8521041 -6.2406644, 106.8524742 -6.2415044, 106.8527209 -6.2420967, 106.8533107 -6.2420593, 106.8539327 -6.2420327, 106.853901 -6.241936, 106.853536 -6.241574, 106.8533968 -6.2414033, 106.8532409 -6.2411687, 106.8531387 -6.2409873, 106.852957 -6.240443, 106.852957 -6.240059, 106.852957 -6.239761, 106.852957 -6.239462, 106.853214 -6.238609, 106.853407 -6.23799, 106.853536 -6.237222, 106.8536005 -6.2367527, 106.8535473 -6.235996, 106.8534452 -6.2354892, 106.8532787 -6.2347263, 106.8528281 -6.234833, 106.852699 -6.233959, 106.852571 -6.233404, 106.852098 -6.233319, 106.852034 -6.23349, 106.8517553 -6.2335005, 106.851691 -6.2335804, 106.8513585 -6.2335564, 106.851262 -6.233447, 106.851219 -6.233234, 106.851283 -6.23302, 106.8510471 -6.232935, 106.8509399 -6.23285))",Tebet Echo Park,
