WKT,nama,deskripsi
"POLYGON ((106.806026 -6.212751, 106.798387 -6.214628, 106.798258 -6.215098, 106.798258 -6.216036, 106.79843 -6.216676, 106.79843 -6.217402, 106.79843 -6.21834, 106.798301 -6.219364, 106.798387 -6.220473, 106.798774 -6.220729, 106.799546 -6.22107, 106.8006622 -6.2215607, 106.801906 -6.222009, 106.8027221 -6.222393, 106.8031721 -6.2226707, 106.8038379 -6.2235026, 106.8043523 -6.224142, 106.8047822 -6.224718, 106.806327 -6.223534, 106.807786 -6.222606, 106.808386 -6.222308, 106.8087515 -6.2220517, 106.8083002 -6.22139, 106.808258 -6.220431, 106.808344 -6.215866, 106.806884 -6.215866, 106.8068308 -6.2156845, 106.8062626 -6.2156736, 106.806155 -6.215524, 106.806198 -6.214543, 106.806284 -6.214074, 106.806241 -6.213391, 106.806026 -6.212751))",Taman Glora Bung Karno,
